mtrl_nbr,matrl_typ,prod_hierarchy,fmly_nm,mtrl_grp,specie_nm,fmly_cd,mat_pric_grp,prod_typ_cd,covar_id,variety_nm,variety_cd,scnd_nm,variety_abbrv_cd,rprdctn_typ_nm,gnrtn_cd,basic_mtrl_nbr,basic_mtrl_dsc,semi_100_mtrl_nbr,semi_100_mtrl_dsc,pricing_ref_mtrl_nbr,phase_cd,base_uom_cd,brand_nm,pkg_uom_nm,pkg_uom_desc,pkg_dsc,pkg_typ_dsc,pkg_typ_nm,pkg_siz_nm,trtmnt_cd,trtmnt_dsc,trtmnt_long_dsc,carrier_dsc,seed_enhcmnt_cd,seed_enhcmnt_dsc,mod_dsc,seed_size_dsc,min_wgt_to_size_ratio,nbr_of_sizes_cnt,pllntr_nm,pllntr_abbrv,sllng_env_nm,sllng_env_desc,crop_cd,dffclt_to_prdc_cd,labeling_dsc,pre_prntd_pkg_dsc,matur_index_nbr,brdr_cd,short_mtrl_dsc,chng_dt,blndr_mtrl_dsc,sub_mrkt_nm,sub_sub_mrkt_nm,supply_chain_ownr_nm,pre_cmrcl_nm,shelf_life_days_cnt,royalty_cd,prev_nm_1,prev_nm_2,prev_nm_3,prev_nm_4,prev_nm_5,gross_mrgn_pct,old_mtr_nbr,criticality_nbr,mtrl_pricing_grp_dsc,prod_typ_dsc,gnrtn_nm,basic_tsw,semi_tsw,veg_male_prntl_mtrl_nbr,male_prntl_basic_mtrl_nbr,male_variety_nm,veg_female_prntl_mtrl_nbr,female_prntl_basic_mtrl_nbr,female_variety_nm,carrier_cd,aa_mtrl_cd,brnd_nm_desc,del_ind,futr_mtrl_ind,own_rgn_nm,prod_precmrcl_nm,df_mtrl_ind,scndry_vrty_nm,prod_fmly_cd,prod_fmly_nm,prod_grp_cd,mtrl_grp_desc,owning_segment,refresh_datetime
000000000010890877,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,39464009,RS 03602833,7751,,RS 03602833,HYB,C,000000000010890877,VSD.RS 03602833.DRTY.100.000.000,000000000010835800,VSD.RS 03602833.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.RS 03602833.DRTY.100.000.000,2025-01-06, ,,,SML,RX-03602833,, ,RX 03602833,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,24.564,24.564,000000000011429867,10841636,BAP-36-1098-GY,000000000011428143,10895696,BAP-36-536-GY,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000011167130,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45183209,DIDIM,39295,,DIDIM,HYB,C,000000000011167130,VSD.DIDIM.DRTY.100.000.000,000000000011167131,VSD.DIDIM.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.DIDIM.DRTY.100.000.000,2025-04-04, ,,,PRC,DRB-4685,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,32.573,32.573,000000000011632303,11628004,BAP-TA-ROBERT-GY,000000000011632304,11627993,BAP-TA-KARIN-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010768599,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,39464509,RS 03647736,40615,,RS 03647736,HYB,C,000000000010768599,VSD.RS 03647736.DRTY.100.000.000,000000000010776838,VSD.RS 03647736.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.RS 03647736.DRTY.100.000.000,2025-01-06, ,,,PRC,RX-03647736,, ,RX 03647736,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,26.144,26.144,000000000011441013,10842538,BAP-36-1153-GY,000000000011437957,10901565,BAP-36-1152-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011206544,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45183809,DRB 6290,40256,,DRB 6290,HYB,C,000000000011206544,VSD.DRB 6290.DRTY.100.000.000,000000000011629937,VSD.DRB 6290.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.DRB 6290.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-6290,, ,DRB 6290,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,31.192,31.192,000000000011632351,11627994,BAP-TA-KENAN-GY,000000000011634346,11632928,BAP-TA-SENEM-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011167118,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45181709,MASCOT,39278,,MASCOT,HYB,C,000000000011167118,VSD.MASCOT.DRTY.100.000.000,000000000011167119,VSD.MASCOT.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.MASCOT.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-0183,, ,,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,29.595,29.595,000000000011632337,11638988,BAP-TA-SJAAK-GY,000000000011631331,11639192,BAP-TA-SHARDA-GY,000,DRTY,S - SVS,,,ANZ,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000011645351,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45185309,KIRVEM,43223, ,KIRVEM,HYB,C,000000000011645351,VSD.KIRVEM.DRTY.100.000.000,000000000011685740,VSD.KIRVEM.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.KIRVEM.DRTY.100.000.000,2025-01-06, ,,,PRC,DSB-8061,, ,DSB-8061,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,23.105,23.105,000000000011442822,11161006,BAP-36-1190-GY,000000000011637280,11643815,BAP-36-1189-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011141852,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,41381609,PS 64,39235,,PS 64,HYB,C,000000000011141852,VSD.PS 64.DRTY.100.000.000,000000000011141853,VSD.PS 64.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.PS 64.DRTY.100.000.000,2025-01-06, ,,,PRC,BAP-EGH52593,, ,PX 03652593,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,25.426,25.426,000000000011442066,10900674,BAP-36-1168-GY,000000000011431557,10877877,BAP-36-1144-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011627526,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45185609,SV8975CB,88899,,SV8975CB,HYB,C,000000000011627526,VSD.SV8975CB.DRTY.100.000.000,000000000011637910,VSD.SV8975CB.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.SV8975CB.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-8975,, ,DRB-8975,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,35.125,35.125,000000000011640227,11630114,BAP-TA-MATHYS-GY,000000000011633361,11627991,BAP-TA-ISAAC-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011167138,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45182109,FENOMENO,39282,,FENOMENO,HYB,C,000000000011167138,VSD.FENOMENO.DRTY.100.000.000,000000000011167139,VSD.FENOMENO.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.FENOMENO.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-2383,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,33.795,33.795,000000000011643751,11639130,BAP-TA-RIENK-GY,000000000011644176,11627988,BAP-TA-FEMKE-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011188974,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45183409,DRB 4946,39383,,DRB 4946,HYB,C,000000000011188974,VSD.DRB 4946.DRTY.100.000.000,000000000011188975,VSD.DRB 4946.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.DRB 4946.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-4946,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,22.665,22.665,000000000011636347,11639071,BAP-TA-RUBEN-GY,000000000011632303,11628004,BAP-TA-ROBERT-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011637908,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45183109,BARRACUDA,39293,,BARRACUDA,HYB,C,000000000011637908,VSD.BARRACUDA.DRTY.100.000.000,000000000011625740,VSD.BARRACUDA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.BARRACUDA.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-4519,, ,,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,24.504,24.504,000000000011634395,11637915,BAP-TA-JASPER-GY,000000000011632303,11628004,BAP-TA-ROBERT-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010808136,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,39419509,TERMESSOS,10160,,TERMESSOS,HYB,C,000000000010808136,VSD.TERMESSOS.DRTY.100.000.000,000000000010820332,VSD.TERMESSOS.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.TERMESSOS.DRTY.100.000.000,2025-01-06, ,,,PRC,BX-03641491,, ,TERMESSOS (BS 03641491),BS 03641491,BX 03641491,TERMESSOS,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,25.413,25.413,000000000011444629,10893740,BAP-36-1091-GY,000000000011439795,10878339,BAP-36-1066-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010811161,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,39468009,BARAKA,6202,,BARAKA,HYB,C,000000000010811161,VSD.BARAKA.DRTY.100.000.000,000000000010792250,VSD.BARAKA.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.BARAKA.DRTY.100.000.000,2025-01-06, ,,,PRC,RX-26302,, ,RS 26302,BARAKA (RS 26302),,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,25.253,25.253,000000000011430713,10853115,BAP-36-535-GY,000000000011428143,10895696,BAP-36-536-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011627707,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45184409,SV8043CB,88892,,SV8043CB,HYB,C,000000000011627707,VSD.SV8043CB.DRTY.100.000.000,000000000011638991,VSD.SV8043CB.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.SV8043CB.DRTY.100.000.000,2025-01-06, ,,,PRC,DRB-8043,, ,DRB-8043,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,25.753,25.753,000000000011466909,11466908,BAP-36-1126-GY,000000000011448397,11214057,BAP-36-1202-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011642457,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45184809,SV8047CB,88895,,SV8047CB,HYB,C,000000000011642457,VSD.SV8047CB.DRTY.100.000.000,000000000011625762,VSD.SV8047CB.SEMI.100.000.000,,5A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.SV8047CB.DRTY.100.000.000,2025-01-06, ,,,PRC,DSB-8047,, ,DSB-8047,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,23.223,23.223,000000000011429074,11161014,BAP-36-1192-GY,000000000011440037,11092859,BAP-36-1184-GY,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000011176486,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,45447409,SAFRANA,40706,,SAFRANA,HYB,C,000000000011176486,VSD.SAFRANA.DRTY.100.000.000,000000000011176487,VSD.SAFRANA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.SAFRANA.DRTY.100.000.000,2025-01-21, ,,,PRC,DRB-1023,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,32.468,32.468,000000000011634389,11644321,BAP-TA-BRAM-GY,000000000011636300,11638866,BAP-TA-EDITH-GY,000,DRTY,S - SVS,,,NORTH ASIA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000011167074,HALB,Y2186HSDGRHBAP0600,CUCURBITS,H186,CUCUMBER,Y2,SD,BAP,44281509,TORNAC,40479,,TORNAC,HYB,C,000000000011167074,VSD.TORNAC.DRTY.100.000.000,000000000011167075,VSD.TORNAC.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,105H, ,,,0.0,,VSD.TORNAC.DRTY.100.000.000,2025-01-06, ,,,PRC,GORDION,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Beit Alpha Parth,Commercial Seed,32.982,32.982,000000000011637312,11644313,BAP-TA-HENK-GY,000000000011640187,11638787,BAP-TA-HELEEN-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011627571,HALB,Y2186HSDGRHEUR0600,CUCURBITS,H186,CUCUMBER,Y2,SD,EUR,45186409,ESPARTACO,39356,,ESPARTACO,HYB,C,000000000011627571,VSD.ESPARTACO.DRTY.100.000.000,000000000011626227,VSD.ESPARTACO.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,071H, ,,,0.0,,VSD.ESPARTACO.DRTY.100.000.000,2025-01-06, ,,,PRC,DRL-0075,, ,,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Long Dutch Parth,Commercial Seed,30.95,30.95,000000000011625587,11625399,EURY210-0001GY,000000000011636315,11628054,EUR-186-TIS-GY,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000011637934,HALB,Y2186HSDGRHEUR0600,CUCURBITS,H186,CUCUMBER,Y2,SD,EUR,45397809,LEGENDARIO,40162, ,LEGENDARIO,HYB,C,000000000011637934,VSD.LEGENDARIO.DRTY.100.000.000,000000000011626230,VSD.LEGENDARIO.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,071H, ,,,0.0,,VSD.LEGENDARIO.DRTY.100.000.000,2025-01-06, ,,,PRC,DRL-0076,, ,,,,,,P1,,,"HYB CUCUMBER, PARTH SL",Long Dutch Parth,Commercial Seed,28.161,28.161,000000000011433378,11232339,EUR-186-ELEC-GY,000000000011867917,11867914,EURY210-0306GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000010757910,HALB,Y2186HSDGRHPSL0600,CUCURBITS,H186,CUCUMBER,Y2,SD,PSL,39476409,SWEET SUCCESS PS,10144,,SWTSUCCESSPS,HYB,C,000000000010757910,VSD.SWTSUCCESSPS.DRTY.100.000.000,000000000010816224,VSD.SWTSUCCESSPS.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,3.0,0,,,GRH,Netted & Plastic House,071H, ,,,0.0,,VSD.SWTSUCCESSPS.DRTY.100.000.000,2025-01-06, ,,,OPN,SWEET-SUCCESS,, ,SWEET SUCCESS PS,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Parth Slicer,Commercial Seed,34.626,34.626,000000000011428409,10907461,TAS-35-230-MO,000000000011429883,10909874,EUR-35-212-GY,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000010757939,HALB,Y2186HSDGRHPSL0600,CUCURBITS,H186,CUCUMBER,Y2,SD,PSL,39455909,KENIA,7320,,KENIA,HYB,C,000000000010757939,VSD.KENIA.DRTY.100.000.000,000000000010763255,VSD.KENIA.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,071H, ,,,0.0,,VSD.KENIA.DRTY.100.000.000,2025-01-06, ,,,PRC,PX-32013,, ,PX 32013,,,,,P2,,,"HYB CUCUMBER, PARTH SL",Parth Slicer,Commercial Seed,27.693,27.693,000000000011442561,10877873,PSL-33-EK42-GY,000000000011433707,10895583,ASL-36-336-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRC,2025-05-15 00:10:02.592369+00:00
000000000010771397,HALB,Y2186HSFGRHPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,39443109,NATASJA,7452,,NATASJA UNBL,HYB,C,000000000010771397,VSF.NATASJA UNBL.DRTY.100.000.000,000000000010805071,VSF.NATASJA UNBL.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,GRH,Netted & Plastic House,070H, ,,,0.0,,VSF.NATASJA UNBL.DRTY.100.000.000,2025-01-06, ,,,PRO,NATASJA,, ,NATASJA F1 RS,,,,,P2,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,29.744,29.744,000000000011429848,10841514,GPN-44-303-MO,000000000011436653,10894055,GPN-44-302-GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
000000000010844634,HALB,Y2186HSFOPFPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,40012609,CC7140,66566,,CC7140-UNBL,HYB,C,000000000010844634,VSF.CC7140-UNBL.DRTY.100.000.000,000000000010911742,VSF.CC7140-UNBL.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,OPF,Open Field 1,070H, ,,,0.0,,VSF.CC7140-UNBL.DRTY.100.000.000,2025-01-06, ,,,PRO,EX14727140,, ,,EX 14727140 (UNBL),,,,P1,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,27.27,27.27,000000000011446376,10841659,APD-147-4003-MO,000000000011438093,10906514,API-45-5298GY,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
000000000010773646,HALB,Y2186HSFOPFPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,39430309,EXCURSION,7157,,EXCURSION-UNBL,HYB,C,000000000010773646,VSF.EXCURSION-UNBL.DRTY.100.000.000,000000000010827424,VSF.EXCURSION-UNBL.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,OPF,Open Field 1,070H, ,,,0.0,,VSF.EXCURSION-UNBL.DRTY.100.000.000,2025-01-06, ,,,PRO,EXCURSION,, ,,EXCURSION (EX 04501043) (UNBL),EXCURSION (UNBL),,,P2,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,27.716,27.716,000000000011427258,10853641,APD-147-4004MO,000000000011438093,10906514,API-45-5298GY,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
000000000010794784,HALB,Y2186HSFOPFPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,39460309,IVORY,7278,,IVORY UNBL,HYB,C,000000000010794784,VSF.IVORY UNBL.DRTY.100.000.000,000000000010786239,VSF.IVORY UNBL.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,OPF,Open Field 1,070H, ,,,0.0,,VSF.IVORY UNBL.DRTY.100.000.000,2025-01-06, ,,,PRO,RX-03300190,, ,RX 03300190,RS03300190 92%,RS 03300190,IVORY (RS03300190),,P2,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,22.609,22.609,000000000011435274,10907040,GPN-33-1055MO,000000000011443764,10843804,GSP-33-1052GY,000,DRTY,S - SVS,,,EMEA,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
000000000010902025,HALB,Y2186HSFOPFPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,39454809,EUREKA,7068,,EUREKA,HYB,C,000000000010902025,VSF.EUREKA.DRTY.100.000.000,000000000010808809,VSF.EUREKA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,X,E,OPF,Open Field 1,070H, ,,,0.0,,VSF.EUREKA.DRTY.100.000.000,2025-01-06, ,,,PRO,PX-2888,, ,EUREKA (PS),,,,,P2,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,24.649,24.649,000000000011445093,10841806,API-74-200-MO,000000000011445159,10845137,API-74-199-MO,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
000000000010834335,HALB,Y2186HSFOPFPOP0600,CUCURBITS,H186,CUCUMBER,Y2,SF,POP,39436609,JOURNEY,7301,,JOURNEY UNBL,HYB,C,000000000010834335,VSF.JOURNEY UNBL.DRTY.100.000.000,000000000010758681,VSF.JOURNEY UNBL.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,0,,,OPF,Open Field 1,070H, ,,,0.0,,VSF.JOURNEY UNBL.DRTY.100.000.000,2025-01-06, ,,,PRO,EX-4564229,, ,XP 04504229,EX 04504229,JOURNEY (XP 04504229),,,P2,,,"HYB CUCUMBER, PK",Non Parth Spined Pickle,Commercial Seed,27.181,27.181,000000000011436450,10896063,APD-46-21-MO,000000000011438093,10906514,API-45-5298GY,000,DRTY,S - SVS,,,NAM,,N-A,,Y2,CUCURBITS,H186,CUCUMBER,PRO,2025-05-15 00:10:02.592369+00:00
